"skill","salary"
"word","90792"
"ssrs","90792"
"spss","90792"
"ms access","90792"
"sql","165000"
"python","165000"
"sql server","165000"
"azure","165000"
"gdpr","165000"
"git","165000"
"sql","107500"
"bigquery","107500"
"excel","107500"
"excel","90000"
"power bi","90000"
"spreadsheet","90000"
"powerpoint","90000"
"visio","90000"
"sql","111175"
"python","111175"
"java","111175"
"r","111175"
"sql server","111175"
"pandas","111175"
"excel","111175"
"tableau","111175"
"power bi","111175"
"sql","58500"
"r","58500"
"sas","58500"
"excel","58500"
"sas","58500"
"powerpoint","58500"
"sql","109350"
"excel","109350"
"flow","109350"
"sql","111175"
"python","111175"
"r","111175"
"spark","111175"
"hadoop","111175"
"tableau","111175"
"tableau","125000"
"sql","111175"
"excel","111175"
"sql","111175"
"python","111175"
"r","111175"
"go","111175"
"matlab","111175"
"looker","111175"
"sql","100500"
"tableau","100500"
"sql","95000"
"python","95000"
"r","95000"
"vba","95000"
"excel","95000"
"sql","114624"
"python","114624"
"r","114624"
"python","83863"
"java","83863"
"r","83863"
"jupyter","83863"
"github","83863"
"go","60000"
"excel","60000"
"ms access","60000"
"sql","53014"
"sql","137500"
"python","137500"
"sql server","137500"
"azure","137500"
"tableau","137500"
"power bi","137500"
"sql","80000"
"r","80000"
"excel","80000"
"power bi","80000"
"dax","80000"
"ms access","80000"
"excel","112500"
"dax","112500"
"python","57500"
"nosql","57500"
"r","57500"
"pandas","57500"
"numpy","57500"
"scikit-learn","57500"
"sql","119550"
"python","119550"
"r","119550"
"t-sql","119550"
"vba","119550"
"excel","119550"
"tableau","119550"
"power bi","119550"
"sharepoint","119550"
"ssrs","119550"
"java","79200"
"azure","79200"
"aws","79200"
"spark","79200"
"hadoop","79200"
"kafka","79200"
"spring","79200"
"docker","79200"
"sql","44100"
"python","44100"
"r","44100"
"go","44100"
"excel","44100"
"flow","44100"
"sql","160000"
"java","160000"
"sql","104550"
"python","104550"
"go","104550"
"excel","104550"
"tableau","104550"
"sheets","104550"
"powerpoint","104550"
"sql","82500"
"python","82500"
"r","82500"
"airflow","82500"
"plotly","82500"
"excel","82500"
"docker","82500"
"github","82500"
"snowflake","60000"
"smartsheet","60000"
"sql","53014"
"python","53014"
"power bi","53014"
"git","53014"
"c","78500"
"aws","78500"
"tableau","78500"
"power bi","78500"
"python","166420"
"nosql","166420"
"bigquery","166420"
"redshift","166420"
"gcp","166420"
"kafka","166420"
"tableau","166420"
"looker","166420"
"excel","70000"
"sql","90000"
"excel","90000"
"tableau","90000"
"microstrategy","90000"
"powerpoint","90000"
"aws","123750"
"git","123750"
"sql","64800"
"sql server","64800"
"azure","64800"
"oracle","64800"
"ssis","64800"
"sql","70000"
"python","70000"
"r","70000"
"pandas","70000"
"tableau","70000"
"sql","47500"
"python","47500"
"r","47500"
"c++","47500"
"c","47500"
"aws","47500"
"excel","47500"
"power bi","47500"
"powerpoint","47500"
"flow","47500"
"sql","202000"
"python","202000"
"scala","202000"
"r","202000"
"spark","202000"
"tableau","202000"
"power bi","202000"
"scala","80850"
"azure","80850"
"aws","80850"
"redshift","80850"
"snowflake","80850"
"gcp","80850"
"spark","80850"
"hadoop","80850"
"kafka","80850"
"tableau","80850"
"power bi","80850"
"kubernetes","80850"
"sql","90000"
"sas","90000"
"javascript","90000"
"excel","90000"
"sas","90000"
"spss","90000"
"oracle","56700"
"sql","111175"
"python","111175"
"snowflake","111175"
"tableau","111175"
"sql","52500"
"tableau","52500"
"word","52500"
"sql","118190"
"python","118190"
"sql server","118190"
"bigquery","118190"
"tableau","118190"
"looker","118190"
"sql","72000"
"azure","72000"
"power bi","72000"
"dax","72000"
"sql","76500"
"spring","76500"
"excel","76500"
"tableau","76500"
"looker","76500"
"sheets","76500"
"power bi","89204"
"qlik","89204"
"azure","53014"
"excel","111175"
"alteryx","111175"
"sql","131900"
"r","131900"
"sas","131900"
"oracle","131900"
"hadoop","131900"
"tableau","131900"
"sas","131900"
"splunk","131900"
"alteryx","131900"
"sql","95500"
"python","95500"
"vba","95500"
"excel","95500"
"tableau","95500"
"tableau","110300"
"power bi","110300"
"go","76000"
"excel","76000"
"tableau","76000"
"powerpoint","76000"
"excel","69900"
"word","69900"
"excel","50000"
"word","50000"
"powerpoint","50000"
"python","100500"
"r","100500"
"sql","98500"
"python","98500"
"vba","98500"
"dax","98500"
"sql","112500"
"python","112500"
"r","112500"
"tableau","112500"
"power bi","112500"
"excel","77446"
"spreadsheet","71000"
"sql","135500"
"python","135500"
"azure","135500"
"aws","135500"
"gcp","135500"
"tableau","135500"
"sql","90000"
"python","90000"
"java","90000"
"shell","90000"
"javascript","90000"
"html","90000"
"t-sql","90000"
"oracle","90000"
"unix","90000"
"excel","90000"
"tableau","90000"
"power bi","90000"
"visio","90000"
"sql","93000"
"go","85000"
"excel","85000"
"word","85000"
"powerpoint","85000"
"excel","111175"
"word","111175"
"sap","111175"
"outlook","111175"
"sql","87500"
"python","87500"
"excel","87500"
"power bi","87500"
"dax","87500"
"sql","72550"
"sql server","72550"
"express","72550"
"excel","72550"
"tableau","72550"
"outlook","77500"
"sql","115000"
"python","115000"
"pandas","115000"
"scikit-learn","115000"
"plotly","115000"
"tableau","115000"
"r","114150"
"sas","70000"
"oracle","70000"
"excel","70000"
"sas","70000"
"sql","70500"
"python","70500"
"r","70500"
"power bi","70500"
"sql","130250"
"python","130250"
"r","130250"
"sas","130250"
"sas","130250"
"python","74050"
"r","74050"
"sql","94400"
"sas","94400"
"sql server","94400"
"excel","94400"
"sas","94400"
"terminal","141500"
"sql","81552"
"python","81552"
"java","81552"
"mysql","81552"
"sql server","81552"
"oracle","81552"
"tableau","81552"
"ssis","81552"
"flow","81552"
"sql","77500"
"python","77500"
"azure","77500"
"snowflake","77500"
"sql","105000"
"python","105000"
"r","105000"
"tableau","105000"
"power bi","105000"
"looker","105000"
"go","61750"
"excel","61750"
"word","61750"
"spreadsheet","61750"
"sheets","61750"
"flow","72500"
"sql","145000"
"excel","145000"
"tableau","145000"
"power bi","145000"
"power bi","65000"
"sql","111175"
"python","111175"
"gcp","111175"
"spark","111175"
"excel","111175"
"tableau","111175"
"power bi","111175"
"sql","90000"
"excel","90000"
"sap","90000"
"sql","104090"
"python","104090"
"tableau","104090"
"jira","104090"
"sql","57500"
"python","57500"
"vba","57500"
"sql","115000"
"sql server","115000"
"oracle","115000"
"unix","115000"
"sql","105650"
"sas","105650"
"sas","105650"
"excel","80000"
"word","80000"
"sharepoint","80000"
"powerpoint","80000"
"outlook","80000"
"sql","56250"
"excel","56250"
"smartsheet","56250"
"sql","90000"
"sql server","90000"
"ssrs","90000"
"python","90000"
"r","90000"
"tableau","90000"
"qlik","90000"
"sql","81450"
"python","81450"
"r","81450"
"sas","81450"
"sql server","81450"
"oracle","81450"
"tableau","81450"
"sas","81450"
"alteryx","81450"
"sql","350000"
"python","350000"
"r","350000"
"bigquery","350000"
"snowflake","350000"
"tableau","350000"
"power bi","350000"
"looker","350000"
"sql","64800"
"python","64800"
"r","64800"
"tableau","64800"
"power bi","64800"
"looker","64800"
"excel","60500"
"power bi","60500"
"sql","118050"
"go","118050"
"c","118050"
"aws","118050"
"bigquery","118050"
"snowflake","118050"
"gcp","118050"
"airflow","118050"
"excel","118050"
"tableau","118050"
"power bi","118050"
"looker","118050"
"qlik","118050"
"sheets","118050"
"github","118050"
"sql","56700"
"python","56700"
"r","56700"
"tableau","56700"
"elasticsearch","72900"
"sql","53014"
"python","53014"
"sql","70470"
"sql server","70470"
"excel","70470"
"tableau","70470"
"alteryx","70470"
"python","120000"
"javascript","120000"
"azure","120000"
"databricks","120000"
"oracle","120000"
"spark","120000"
"pyspark","120000"
"tableau","120000"
"power bi","120000"
"dax","120000"
"sap","120000"
"alteryx","120000"
"windows","89204"
"excel","89204"
"jira","89204"
"sql","100500"
"aws","100500"
"tableau","100500"
"sql","115000"
"vba","115000"
"crystal","115000"
"excel","115000"
"tableau","115000"
"ssrs","115000"
"ms access","115000"
"sql","79200"
"python","79200"
"tableau","79200"
"excel","72500"
"power bi","72500"
"word","72500"
"powerpoint","72500"
"excel","62500"
"sql","101014"
"python","101014"
"r","101014"
"excel","101014"
"tableau","101014"
"looker","101014"
"sql","59998"
"python","59998"
"r","59998"
"pyspark","59998"
"excel","115775"
"tableau","115775"
"power bi","115775"
"python","157500"
"r","157500"
"tableau","157500"
"qlik","157500"
"sql","53014"
"sheets","53014"
"excel","75000"
"cognos","75000"
"python","151950"
"aws","151950"
"snowflake","151950"
"spark","151950"
"hadoop","151950"
"kafka","151950"
"sql","95700"
"python","95700"
"r","95700"
"tableau","95700"
"power bi","95700"
"qlik","95700"
"powerpoint","95700"
"excel","65000"
"word","65000"
"powerpoint","65000"
"sql","100500"
"azure","100500"
"aws","100500"
"sql","105000"
"python","105000"
"c#","105000"
"power bi","105000"
"ssis","105000"
"sql","90000"
"sql","111175"
"excel","111175"
"sql","41000"
"tableau","41000"
"go","77500"
"flow","77500"
"sql","90000"
"oracle","90000"
"excel","90000"
"ssis","90000"
"ssrs","90000"
"sql","110150"
"python","110150"
"r","110150"
"python","80740"
"r","80740"
"sas","80740"
"sas","80740"
"zoom","80740"
"sql","111175"
"python","111175"
"go","111175"
"tableau","111175"
"sql","125000"
"python","125000"
"java","125000"
"r","125000"
"redshift","125000"
"tableau","125000"
"looker","125000"
"qlik","125000"
"jira","125000"
"word","86000"
"sql","65000"
"python","65000"
"mysql","65000"
"excel","65000"
"tableau","65000"
"flow","65000"
"jira","65000"
"sql","111175"
"python","111175"
"javascript","111175"
"vba","111175"
"excel","111175"
"tableau","111175"
"looker","111175"
"sheets","111175"
"go","74800"
"sql","64800"
"python","64800"
"r","64800"
"oracle","64800"
"tableau","64800"
"alteryx","64800"
"python","79200"
"r","79200"
"vba","79200"
"excel","79200"
"power bi","79200"
"tableau","80850"
"power bi","80850"
"excel","90000"
"spreadsheet","90000"
"sheets","90000"
"planner","90000"
"sql","138615"
"excel","138615"
"word","138615"
"powerpoint","138615"
"visio","138615"
"sql","85600"
"python","85600"
"r","85600"
"airflow","85600"
"tableau","85600"
"power bi","85600"
"python","115000"
"r","115000"
"excel","115000"
"tableau","115000"
"power bi","115000"
"sql","65000"
"python","65000"
"r","65000"
"spark","65000"
"sql","157500"
"sql server","157500"
"oracle","157500"
"sql","140000"
"python","140000"
"go","140000"
"mysql","140000"
"sql server","140000"
"oracle","140000"
"qlik","140000"
"python","111175"
"spark","111175"
"hadoop","111175"
"tableau","111175"
"power bi","111175"
"sql","135000"
"excel","135000"
"power bi","135000"
"sql","80850"
"python","80850"
"javascript","80850"
"html","80850"
"excel","80850"
"word","80850"
"excel","72500"
"power bi","72500"
"powerpoint","72500"
"sql","70000"
"python","70000"
"r","70000"
"sas","70000"
"excel","70000"
"sas","70000"
"word","70000"
"powerpoint","70000"
"oracle","50400"
"sql","131900"
"r","131900"
"sas","131900"
"oracle","131900"
"hadoop","131900"
"tableau","131900"
"sas","131900"
"splunk","131900"
"alteryx","131900"
"excel","62500"
"word","62500"
"ms access","62500"
"r","70000"
"excel","70000"
"tableau","70000"
"spss","70000"
"oracle","119550"
"sql","52500"
"go","52500"
"excel","52500"
"sql","62678"
"python","62678"
"r","62678"
"crystal","62678"
"excel","62678"
"power bi","62678"
"sql","67000"
"sas","67000"
"sas","67000"
"sql","98800"
"python","98800"
"r","98800"
"tableau","98800"
"looker","98800"
"sql server","93000"
"windows","93000"
"power bi","93000"
"word","93000"
"spreadsheet","93000"
"visio","93000"
"flow","93000"
"jira","93000"
"sql","136793"
"express","136793"
"excel","124500"
"power bi","124500"
"word","124500"
"sharepoint","124500"
"powerpoint","124500"
"microsoft teams","124500"
"sql","87500"
"excel","87500"
"power bi","87500"
"excel","51014"
"powerpoint","51014"
"sql","67818"
"python","67818"
"r","67818"
"sas","67818"
"sas","67818"
"sql","89100"
"python","89100"
"r","89100"
"gdpr","89100"
"sql","88000"
"python","88000"
"bigquery","88000"
"excel","88000"
"tableau","88000"
"looker","88000"
"powerpoint","88000"
"sql","57500"
"c","57500"
"excel","57500"
"sql","90000"
"python","90000"
"r","90000"
"sas","90000"
"excel","90000"
"tableau","90000"
"sas","90000"
"powerpoint","90000"
"excel","35000"
"sheets","35000"
"go","53014"
"excel","53014"
"excel","105650"
"excel","65038"
"word","65038"
"sql","111175"
"python","111175"
"snowflake","111175"
"tableau","111175"
"assembly","82430"
"sql","85000"
"python","85000"
"excel","85000"
"powerpoint","85000"
"sql","102500"
"python","102500"
"python","57500"
"power bi","57500"
"sql","70000"
"vba","70000"
"sql server","70000"
"sql","98500"
"python","98500"
"r","98500"
"databricks","98500"
"snowflake","98500"
"airflow","98500"
"tableau","98500"
"unix","115000"
"python","198000"
"java","198000"
"r","198000"
"go","198000"
"c++","198000"
"spark","198000"
"numpy","198000"
"hadoop","198000"
"tensorflow","198000"
"scikit-learn","198000"
"tableau","111175"
"power bi","111175"
"sql","115000"
"python","115000"
"r","115000"
"excel","115000"
"tableau","115000"
"power bi","115000"
"sql","133285"
"excel","133285"
"word","133285"
"sharepoint","133285"
"powerpoint","133285"
"visio","133285"
"sql","110200"
"python","110200"
"r","110200"
"sas","110200"
"azure","110200"
"pyspark","110200"
"sas","110200"
"word","110200"
"spreadsheet","110200"
"python","62500"
"python","75000"
"r","75000"
"go","75000"
"javascript","75000"
"c++","75000"
"sql","72500"
"python","72500"
"r","72500"
"aws","72500"
"excel","49350"
"sql","67500"
"python","67500"
"express","67500"
"excel","67500"
"tableau","67500"
"excel","42500"
"sql","43200"
"excel","43200"
"tableau","43200"
"power bi","43200"
"sheets","43200"
"excel","72000"
"tableau","72000"
"word","72000"
"sap","72000"
"powerpoint","72000"
"outlook","72000"
"flow","72000"
"sql","65000"
"sql server","65000"
"excel","65000"
"ssis","65000"
"excel","52500"
"word","52500"
"powerpoint","52500"
"outlook","52500"
"sql","100000"
"python","100000"
"excel","100000"
"power bi","100000"
"powerpoint","100000"
"sql","110000"
"excel","110000"
"tableau","110000"
"r","60000"
"sas","60000"
"sas","60000"
"spss","60000"
"sql","165000"
"nosql","165000"
"azure","165000"
"aws","165000"
"gcp","165000"
"flow","165000"
"sql","100000"
"sql server","100000"
"db2","100000"
"excel","62500"
"power bi","62500"
"sap","62500"
"powerpoint","62500"
"sql","75000"
"oracle","75000"
"excel","75000"
"tableau","75000"
"power bi","75000"
"oracle","127500"
"sql","122500"
"aws","122500"
"jira","122500"
"confluence","122500"
"python","57058"
"java","57058"
"r","57058"
"jupyter","57058"
"github","57058"
"excel","50325"
"sharepoint","50325"
"sql","62000"
"sql","100000"
"go","100000"
"aws","100500"
"excel","100500"
"powerpoint","100500"
"flow","100500"
"sql","100000"
"python","100000"
"vba","100000"
"oracle","100000"
"excel","100000"
"tableau","100000"
"html","72900"
"excel","72900"
"sql","70000"
"python","70000"
"r","70000"
"crystal","70000"
"excel","70000"
"tableau","70000"
"python","200000"
"java","200000"
"go","110000"
"sql","111175"
"python","111175"
"tableau","111175"
"power bi","111175"
"looker","111175"
"sql","57500"
"python","57500"
"spark","57500"
"pyspark","57500"
"airflow","57500"
"hadoop","57500"
"jupyter","57500"
"express","57500"
"tableau","57500"
"r","56302"
"sas","56302"
"excel","56302"
"tableau","56302"
"power bi","56302"
"sas","56302"
"spss","56302"
"flow","56302"
"sql","82500"
"python","82500"
"r","82500"
"tableau","82500"
"go","70000"
"flow","70000"
"sql","90000"
"python","90000"
"aws","90000"
"redshift","90000"
"tableau","90000"
"power bi","90000"
"excel","67500"
"word","67500"
"terminal","67500"
"sql","123150"
"python","123150"
"r","123150"
"sas","123150"
"sas","123150"
"sql","95700"
"python","95700"
"r","95700"
"sas","95700"
"excel","95700"
"sas","95700"
"powerpoint","95700"
"sql","58568"
"sql","45000"
"python","45000"
"r","45000"
"azure","45000"
"hadoop","45000"
"tableau","45000"
"sql","120000"
"tableau","120000"
"sql","102400"
"jira","102400"
"sql","56213"
"excel","56213"
"tableau","56213"
"power bi","56213"
"word","56213"
"sql","100400"
"c#","100400"
"sql server","100400"
"ssis","100400"
"ssrs","100400"
"github","100400"
"sql","137000"
"python","137000"
"c","137000"
"airflow","137000"
"tableau","137000"
"looker","137000"
"git","137000"
"r","57500"
"sql","100500"
"python","100500"
"sas","100500"
"excel","100500"
"sas","100500"
"spss","100500"
"python","56700"
"perl","56700"
"sql","121500"
"go","121500"
"bigquery","121500"
"excel","121500"
"looker","121500"
"sheets","121500"
"powerpoint","121500"
"excel","98500"
"tableau","98500"
"power bi","98500"
"sql","111202"
"python","111202"
"sql server","111202"
"tableau","111202"
"excel","59000"
"go","56700"
"sql","56700"
"python","56700"
"r","56700"
"tableau","56700"
"looker","56700"
"sql","99224"
"python","99224"
"r","99224"
"crystal","99224"
"excel","99224"
"tableau","99224"
"word","99224"
"spss","99224"
"sql","167500"
"python","167500"
